ev_id,ev_type,ev_year,ev_time,ev_highest_injury,ev_nr_apt_loc,latitude,longitude,mid_air,on_ground_collision,light_cond,wx_cond_basic,sky_cond_ceil,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,wx_int_precip,altimeter
20080204X00132,ACC,2008.0,1850,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080205X00136,ACC,2008.0,1315,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNK,0.0,416.0,52.0,0.0,210.0,6.0,0.0,UNKNOWN,0.0
20080206X00142,ACC,2008.0,2313,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,57.0,37.0,80.0,5.0,0.0,UNKNOWN,0.0
20080207X00144,ACC,2008.0,1032,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,OVC,2800.0,416.0,54.0,46.0,220.0,8.0,0.0,UNKNOWN,0.0
20080207X00148,ACC,2008.0,2223,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,54.0,140.0,9.0,0.0,UNKNOWN,0.0
20080207X00150,ACC,2008.0,2117,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,59.0,28.0,70.0,3.0,0.0,UNKNOWN,0.0
20080207X00153,ACC,2008.0,15,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080208X00158,INC,2008.0,55,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,VMC,NONE,0.0,416.0,75.0,55.0,230.0,6.0,0.0,UNKNOWN,0.0
20080208X00159,ACC,2008.0,1700,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,45.0,16.0,0.0,7.0,0.0,UNKNOWN,0.0
20080210X00160,ACC,2008.0,2230,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,55.0,34.0,330.0,5.0,0.0,UNKNOWN,0.0
20080210X00161,ACC,2008.0,1610,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,30.0,3.0,100.0,3.0,0.0,UNKNOWN,0.0
20080210X00162,ACC,2008.0,2123,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,55.0,90.0,9.0,0.0,UNKNOWN,0.0
20080210X00166,ACC,2008.0,1645,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,37.0,5.0,300.0,11.0,24.0,UNKNOWN,0.0
20080211X00167,ACC,2008.0,2030,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,37.0,30.0,20.0,5.0,0.0,UNKNOWN,0.0
20080211X00168,ACC,2008.0,1830,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,25.0,19.0,0.0,7.0,0.0,UNKNOWN,0.0
20080211X00169,ACC,2008.0,1628,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,BKN,300.0,416.0,34.0,32.0,0.0,7.0,0.0,UNKNOWN,0.0
20080211X00171,ACC,2008.0,1800,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,0.0,416.0,50.0,0.0,0.0,7.0,10.0,UNKNOWN,0.0
20080211X00172,ACC,2008.0,2248,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,IMC,OVC,1800.0,416.0,21.0,21.0,20.0,3.0,0.0,UNKNOWN,0.0
20080211X00173,ACC,2008.0,1916,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,46.0,220.0,6.0,0.0,UNKNOWN,0.0
20080211X00174,ACC,2008.0,1630,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,20000.0,416.0,45.0,43.0,0.0,4.0,0.0,UNKNOWN,0.0
20080211X00175,ACC,2008.0,1907,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080212X00177,ACC,2008.0,1818,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,3500.0,416.0,43.0,39.0,180.0,14.0,19.0,UNKNOWN,0.0
20080212X00178,INC,2008.0,122,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,72.0,63.0,150.0,5.0,0.0,UNKNOWN,0.0
20080213X00179,ACC,2008.0,120,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DUSK,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080213X00180,ACC,2008.0,215,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080213X00181,ACC,2008.0,35,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,2000.0,416.0,68.0,0.0,140.0,12.0,0.0,UNKNOWN,0.0
20080213X00184,ACC,2008.0,227,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,54.0,39.0,320.0,5.0,0.0,UNKNOWN,0.0
20080213X00185,ACC,2008.0,1715,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,54.0,48.0,0.0,7.0,0.0,UNKNOWN,0.0
20080213X00186,ACC,2008.0,1739,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,46.0,100.0,6.0,0.0,UNKNOWN,0.0
20080214X00188,ACC,2008.0,1615,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,52.0,36.0,80.0,6.0,0.0,UNKNOWN,0.0
20080214X00192,ACC,2008.0,1540,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080214X00194,ACC,2008.0,2045,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,7000.0,416.0,28.0,16.0,210.0,11.0,0.0,UNKNOWN,0.0
20080214X00195,ACC,2008.0,2030,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080215X00202,ACC,2008.0,1715,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,BKN,1500.0,416.0,28.0,25.0,340.0,9.0,0.0,UNKNOWN,0.0
20080219X00203,ACC,2008.0,44,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DUSK,VMC,NONE,0.0,416.0,64.0,55.0,0.0,7.0,0.0,UNKNOWN,0.0
20080219X00204,ACC,2008.0,1800,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,5000.0,416.0,79.0,63.0,170.0,10.0,0.0,UNKNOWN,0.0
20080219X00205,ACC,2008.0,45,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,IMC,UNKNOWN,0.0,416.0,72.0,68.0,160.0,13.0,21.0,UNKNOWN,0.0
20080219X00209,ACC,2008.0,2140,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,4000.0,416.0,61.0,36.0,320.0,8.0,0.0,UNKNOWN,0.0
20080219X00210,ACC,2008.0,426,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,VMC,NONE,0.0,416.0,57.0,45.0,70.0,5.0,0.0,UNKNOWN,0.0
20080220X00211,ACC,2008.0,345,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,52.0,43.0,0.0,7.0,0.0,UNKNOWN,0.0
20080220X00212,ACC,2008.0,1915,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,52.0,43.0,340.0,8.0,0.0,UNKNOWN,0.0
20080220X00213,ACC,2008.0,2100,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080220X00214,ACC,2008.0,1359,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,18.0,7.0,180.0,12.0,0.0,UNKNOWN,0.0
20080220X00215,ACC,2008.0,1855,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,54.0,28.0,200.0,14.0,0.0,UNKNOWN,0.0
20080220X00216,ACC,2008.0,45,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,IMC,OVC,300.0,416.0,34.0,32.0,20.0,10.0,0.0,UNKNOWN,0.0
20080220X00218,ACC,2008.0,2300,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DUSK,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080220X00219,ACC,2008.0,800,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,IMC,BKN,600.0,416.0,43.0,43.0,200.0,7.0,0.0,UNKNOWN,0.0
20080220X00220,ACC,2008.0,1615,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,19.0,10.0,220.0,6.0,0.0,UNKNOWN,0.0
20080220X00221,ACC,2008.0,2205,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,43.0,19.0,30.0,9.0,0.0,UNKNOWN,0.0
20080221X00222,ACC,2008.0,2050,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,4300.0,416.0,46.0,36.0,0.0,7.0,0.0,UNKNOWN,0.0
20080221X00223,ACC,2008.0,38,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,48.0,34.0,0.0,7.0,0.0,UNKNOWN,0.0
20080221X00224,INC,2008.0,230,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,7.0,-2.0,270.0,10.0,21.0,UNKNOWN,0.0
20080222X00225,INC,2008.0,1358,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080222X00227,ACC,2008.0,254,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,VMC,OVC,1400.0,416.0,73.0,70.0,310.0,8.0,0.0,UNKNOWN,0.0
20080222X00228,ACC,2008.0,1628,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,BKN,100.0,416.0,34.0,34.0,240.0,3.0,0.0,UNKNOWN,0.0
20080222X00229,INC,2008.0,1945,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,61.0,230.0,3.0,0.0,UNKNOWN,0.0
20080222X00230,ACC,2008.0,2240,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,1600.0,416.0,59.0,54.0,200.0,15.0,21.0,UNKNOWN,0.0
20080222X00231,ACC,2008.0,215,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080222X00232,ACC,2008.0,1909,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,400.0,416.0,27.0,25.0,140.0,6.0,0.0,UNKNOWN,0.0
20080225X00233,ACC,2008.0,20,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080225X00234,ACC,2008.0,2100,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,5500.0,416.0,43.0,34.0,150.0,5.0,0.0,UNKNOWN,0.0
20080226X00235,ACC,2008.0,200,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,48.0,32.0,240.0,5.0,0.0,UNKNOWN,0.0
20080226X00236,ACC,2008.0,445,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,61.0,0.0,290.0,3.0,0.0,UNKNOWN,0.0
20080227X00237,ACC,2008.0,1611,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080227X00238,ACC,2008.0,1139,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080227X00239,ACC,2008.0,15,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DUSK,VMC,NONE,0.0,416.0,63.0,7.0,80.0,5.0,0.0,UNKNOWN,0.0
20080228X00243,INC,2008.0,2030,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,6500.0,416.0,61.0,28.0,20.0,9.0,0.0,UNKNOWN,0.0
20080228X00244,ACC,2008.0,2130,NONE,ONAP,2439350.0,59652314.0,N,Y,DAYL,VMC,NONE,0.0,416.0,73.0,39.0,250.0,8.0,0.0,UNKNOWN,0.0
20080228X00245,ACC,2008.0,1445,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,BKN,100.0,416.0,32.0,32.0,180.0,9.0,0.0,UNKNOWN,0.0
20080228X00246,ACC,2008.0,145,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,59.0,41.0,0.0,7.0,0.0,UNKNOWN,0.0
20080229X00247,ACC,2008.0,2240,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,330.0,13.0,20.0,UNKNOWN,0.0
20080229X00248,ACC,2008.0,2300,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,30.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080229X00249,ACC,2008.0,1545,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,NONE,0.0,416.0,79.0,70.0,220.0,5.0,0.0,UNKNOWN,0.0
20080229X00253,ACC,2008.0,2115,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,36.0,100.0,14.0,21.0,UNKNOWN,0.0
20080304X00254,INC,2008.0,1745,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080304X00255,ACC,2008.0,1735,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080304X00256,ACC,2008.0,1852,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,UNKNOWN,0.0,416.0,45.0,41.0,135.0,9.0,0.0,UNKNOWN,0.0
20080304X00257,ACC,2008.0,641,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,BKN,10000.0,416.0,64.0,57.0,330.0,10.0,0.0,UNKNOWN,0.0
20080304X00258,ACC,2008.0,1800,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,8500.0,416.0,39.0,54.0,70.0,5.0,0.0,UNKNOWN,0.0
20080304X00260,ACC,2008.0,1457,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,1900.0,416.0,37.0,34.0,300.0,9.0,0.0,UNKNOWN,0.0
20080304X00261,ACC,2008.0,2000,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,36.0,0.0,7.0,0.0,UNKNOWN,0.0
20080305X00263,ACC,2008.0,1443,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080305X00264,ACC,2008.0,1330,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,48.0,45.0,0.0,7.0,0.0,UNKNOWN,0.0
20080305X00265,ACC,2008.0,1236,FATL,ONAP,2439350.0,59652314.0,N,Y,DAYL,VMC,NONE,0.0,416.0,64.0,52.0,90.0,3.0,0.0,UNKNOWN,0.0
20080305X00266,ACC,2008.0,1620,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,4200.0,416.0,75.0,68.0,0.0,4.0,0.0,UNKNOWN,0.0
20080305X00267,INC,2008.0,2140,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,5500.0,416.0,59.0,39.0,190.0,14.0,23.0,UNKNOWN,0.0
20080305X00268,ACC,2008.0,515,NONE,ONAP,2439350.0,59652314.0,N,Y,NITE,VMC,BKN,6000.0,416.0,52.0,41.0,180.0,10.0,0.0,UNKNOWN,0.0
20080305X00269,ACC,2008.0,2230,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,54.0,45.0,210.0,3.0,0.0,UNKNOWN,0.0
20080305X00271,ACC,2008.0,607,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,61.0,39.0,0.0,7.0,0.0,UNKNOWN,0.0
20080305X00272,ACC,2008.0,20,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,39.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080306X00273,ACC,2008.0,1220,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,5000.0,416.0,36.0,27.0,310.0,7.0,0.0,UNKNOWN,0.0
20080306X00274,ACC,2008.0,1730,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,0.0,270.0,10.0,18.0,UNKNOWN,0.0
20080306X00275,ACC,2008.0,1530,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080306X00276,ACC,2008.0,2350,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080306X00277,INC,2008.0,1645,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080306X00278,ACC,2008.0,2000,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,36.0,0.0,130.0,10.0,0.0,UNKNOWN,0.0
20080306X00279,ACC,2008.0,2230,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,0.0,330.0,13.0,18.0,UNKNOWN,0.0
20080306X00280,ACC,2008.0,2350,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,OVC,1200.0,416.0,9.0,3.0,270.0,5.0,0.0,UNKNOWN,0.0
20080306X00281,ACC,2008.0,2200,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,30.0,16.0,30.0,13.0,0.0,UNKNOWN,0.0
20080307X00283,INC,2008.0,1612,NONE,ONAP,2439350.0,59652314.0,N,Y,DAYL,IMC,OVC,500.0,416.0,59.0,54.0,140.0,6.0,0.0,UNKNOWN,0.0
20080307X00284,ACC,2008.0,1930,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,10.0,-4.0,260.0,13.0,18.0,UNKNOWN,0.0
20080310X00289,ACC,2008.0,2130,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080310X00290,ACC,2008.0,1845,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,1700.0,416.0,28.0,21.0,180.0,7.0,0.0,UNKNOWN,0.0
20080310X00291,ACC,2008.0,2000,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080310X00292,ACC,2008.0,155,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,OVC,1100.0,416.0,28.0,27.0,0.0,7.0,0.0,UNKNOWN,0.0
20080311X00294,ACC,2008.0,2315,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,52.0,25.0,110.0,6.0,0.0,UNKNOWN,0.0
20080311X00297,ACC,2008.0,2115,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,52.0,16.0,150.0,9.0,0.0,UNKNOWN,0.0
20080312X00299,ACC,2008.0,1815,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,6500.0,416.0,36.0,28.0,200.0,3.0,0.0,UNKNOWN,0.0
20080312X00300,ACC,2008.0,1900,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,52.0,21.0,300.0,8.0,0.0,UNKNOWN,0.0
20080312X00301,ACC,2008.0,2045,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,59.0,32.0,270.0,5.0,0.0,UNKNOWN,0.0
20080312X00302,ACC,2008.0,518,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,43.0,32.0,280.0,7.0,0.0,UNKNOWN,0.0
20080312X00303,ACC,2008.0,2105,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,52.0,10.0,310.0,5.0,0.0,UNKNOWN,0.0
20080312X00304,ACC,2008.0,1830,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,59.0,150.0,5.0,0.0,UNKNOWN,0.0
20080312X00305,INC,2008.0,416,MINR,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,OVC,3200.0,416.0,0.0,0.0,358.0,7.0,0.0,UNKNOWN,0.0
20080313X00310,ACC,2008.0,30,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,55.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080313X00311,ACC,2008.0,2030,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,57.0,43.0,0.0,7.0,0.0,UNKNOWN,0.0
20080313X00312,ACC,2008.0,2100,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,43.0,34.0,0.0,7.0,0.0,UNKNOWN,0.0
20080314X00314,ACC,2008.0,2030,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,37.0,0.0,0.0,10.0,25.0,UNKNOWN,0.0
20080317X00315,ACC,2008.0,123,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,IMC,BKN,2200.0,416.0,59.0,55.0,330.0,11.0,0.0,UNKNOWN,0.0
20080317X00316,ACC,2008.0,1747,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,6500.0,416.0,64.0,50.0,150.0,13.0,23.0,UNKNOWN,0.0
20080317X00317,ACC,2008.0,1800,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,45.0,160.0,10.0,17.0,UNKNOWN,0.0
20080317X00318,ACC,2008.0,1915,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,27.0,0.0,7.0,0.0,UNKNOWN,0.0
20080317X00319,ACC,2008.0,2220,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,46.0,25.0,240.0,5.0,0.0,UNKNOWN,0.0
20080317X00320,ACC,2008.0,2300,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080317X00321,ACC,2008.0,2100,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,36.0,25.0,210.0,10.0,0.0,UNKNOWN,0.0
